keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Drei,-3.075387804472173,0.02842903421065161,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-2.83131575775266,0.053937893487158065,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",True,True,False,True,True,True,-4.6918351755498895,8.717553297793427e-05,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-4.094585104792378,0.000988678618909726,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.9049,0.9148,0.8778,0.4872,0.5166,0.5795,0.4402,0.2833,0.5234,0.9499,0.29,0.2908,0.1375,0.0996,0.9924,0.043,0.21,0.3896,0.7658,0.4811,0.6436,0.0768,0.1705,0.1828,0.1985,0.658,0.5492,0.5753,0.7287,0.4533,0.0008,0.0018,0.2748,0.0449,0.0776,0.7901,0.0565,0.1859,0.1455,0.1387,0.0552,0.0475,,,2.0,,3.0,7.0
Dresden,-2.7219535764039406,0.07031577415359326,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-2.3632262420710446,0.15238558716291628,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",False,False,False,False,False,False,-3.4013745782181113,0.010912101491744784,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.567658754044699,0.006410289479250506,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.2632,0.1024,0.1988,0.1977,0.3682,0.4384,0.6047,0.0866,0.014,0.0308,0.0139,0.1814,0.5625,0.4483,0.339,0.2297,0.3488,0.3935,0.4028,0.4973,0.4055,0.5383,0.4753,0.5007,0.0175,0.0522,0.3793,0.2076,0.5492,0.1612,0.3121,0.1034,0.2627,0.197,0.2452,0.8379,0.0058,0.0175,0.0529,0.1339,0.5093,0.3928,,4.0,,4.0,,2.0
Dresdner,-4.202146340163975,0.0006534096257030242,"{'1%': -3.50434289821397, '5%': -2.8938659630479413, '10%': -2.5840147047458037}",-3.7606447621946257,0.003336634624948239,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",True,True,True,True,True,False,-7.265033972294197,1.6434771546504483e-10,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-9.550534467702327,2.5791094764478547e-16,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",True,True,True,True,True,True,0.1041,0.2182,0.3167,0.2791,0.4078,0.1883,0.0858,0.0477,0.0316,0.024,0.0097,0.0042,0.0088,0.0036,0.0704,0.1785,0.0694,0.1718,0.0921,0.2045,0.291,0.0021,0.0048,0.0081,0.0094,0.0066,0.0064,0.0207,0.0303,0.0422,0.0849,0.1145,0.1276,0.1611,0.2585,0.9024,0.836,0.2526,0.2618,0.3561,0.4874,0.6389,,7.0,,1.0,1.0,
Drogen,-3.465515324283696,0.00891818015011358,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-3.3493500387680104,0.01281157781250798,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",True,True,True,True,False,False,-4.15989298381147,0.0007698266631080305,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-3.8146818076790296,0.0027606227285948783,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.2967,0.3403,0.6606,0.7604,0.4941,0.5389,0.5785,0.3403,0.5,0.8162,0.8783,0.4049,0.2752,0.3854,0.4238,0.1296,0.3337,0.1412,0.4366,0.6282,0.7588,0.5055,0.7551,0.9924,0.9871,0.9204,0.9865,0.9979,0.222,0.1944,0.171,0.1024,0.4519,0.0002,0.0001,0.7362,0.4957,0.5153,0.4596,0.8451,0.9247,0.8291,,,,,7.0,
Druck,-2.370602616983453,0.15020605967115203,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-2.5985541908239203,0.09329645513650903,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",False,False,False,True,True,True,-4.615311107279785,0.00012103127307123368,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-4.851601694824702,4.328366906822952e-05,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,True,True,True,True,0.2252,0.1021,0.5554,0.274,0.1441,0.1976,0.2136,0.2313,0.0377,0.0521,0.0643,0.2129,0.342,0.2958,0.4974,0.4248,0.2847,0.1947,0.6101,0.8493,0.8887,0.7456,0.5119,0.1298,0.0865,0.5769,0.1422,0.2047,0.9041,0.0302,0.1058,0.3537,0.3687,0.1496,0.2529,0.0713,0.0062,0.0103,0.0096,0.1404,0.0128,0.0211,,2.0,,,2.0,2.0
Duell,-3.599985657823715,0.005761301948797971,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-2.3694345990771724,0.15054972229642155,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,False,False,True,False,True,-6.959040343721901,9.266528284210419e-10,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-4.356725413203426,0.0003537880792065934,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,True,True,True,True,0.6428,0.0161,0.0543,0.1161,0.7132,0.8255,0.891,0.5299,0.6445,0.1982,0.1176,0.2744,0.369,0.3296,0.4499,0.9118,0.8955,0.9174,0.8616,0.9546,0.4912,0.0253,0.0724,0.2749,0.4571,0.7966,0.7194,0.711,0.9213,0.9937,0.0033,0.0027,0.9927,0.8234,0.9062,0.8293,0.747,0.9564,0.9852,0.9495,0.9867,0.9703,2.0,,,1.0,4.0,
Duisburg,-3.5893461885411573,0.0059680028257976785,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-4.498426922283059,0.00019793089791493652,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",True,False,True,False,True,True,-5.811185946958796,4.3975837028647843e-07,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-4.303908296297484,0.0004373405417034937,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.8527,0.4422,0.909,0.9644,0.4431,0.6954,0.6178,0.9172,0.1624,0.3104,0.7351,0.1664,0.4828,0.3455,0.8485,0.1059,0.1321,0.3202,0.9859,0.7433,0.8211,0.6083,0.0722,0.0343,0.0396,0.0952,0.1265,0.2199,0.586,0.6159,0.0142,0.0362,0.5228,0.0143,0.0195,0.7031,0.4937,0.8123,0.4426,0.2325,0.4113,0.5963,,,,3.0,3.0,
Dynamo,-3.060007868126987,0.02965786257330828,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-2.8227768030776987,0.05509319832317705,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,False,False,True,True,True,-3.8629023811168612,0.0023254780946373043,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.285175019502791,0.015554297538187649,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,True,True,True,True,True,0.8036,0.3819,0.665,0.5177,0.6394,0.7266,0.7254,0.0157,0.055,0.2207,0.3988,0.6667,0.2882,0.3779,0.5768,0.7131,0.4978,0.4864,0.3549,0.5868,0.6763,0.1999,0.409,0.4215,0.5061,0.7673,0.548,0.7276,0.8046,0.5254,0.2882,0.3114,0.4538,0.8268,0.5233,0.5213,0.7872,0.6599,0.5354,0.6434,0.8066,0.3301,,1.0,,,,
Düsseldorf,-2.497640954419414,0.11604936164163393,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-1.049159932799743,0.7349150090120125,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",False,True,False,False,True,False,-6.924983857914109,1.1213080348510578e-09,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-4.9717823122665195,2.5231108500005942e-05,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,True,True,True,True,0.6375,0.4676,0.6243,0.6956,0.7343,0.2315,0.0743,0.7801,0.9696,0.168,0.2153,0.1927,0.3126,0.2036,0.8886,0.9058,0.8439,0.6699,0.7768,0.7374,0.7883,0.3153,0.5772,0.3867,0.2997,0.1701,0.0879,0.0463,0.4735,0.2151,0.0001,0.0003,0.7235,0.08,0.0812,0.8868,0.5658,0.1892,0.3531,0.5988,0.5486,0.715,,,,7.0,3.0,
Ehefrau,-3.1428339673625314,0.02354144042869596,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-2.523166663421894,0.10993888909451288,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",True,False,False,True,True,True,-4.713242645470974,7.946233110730815e-05,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-4.0969373726214755,0.0009798757883816502,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,True,True,True,True,True,0.3289,0.2734,0.5084,0.4715,0.0024,0.0095,0.0174,0.5071,0.4832,0.2227,0.0047,0.0104,0.0069,0.0297,0.1262,0.1149,0.1446,0.1807,0.2133,0.3462,0.4438,0.6538,0.38,0.5153,0.4752,0.788,0.719,0.5952,0.3014,0.0251,0.0285,0.018,0.0732,0.0237,0.0703,0.1188,0.2174,0.6892,0.8556,0.0049,0.0088,0.0102,5.0,4.0,,,4.0,5.0
Ehepaar,-5.221045350078573,7.962684761360664e-06,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",-7.070764768837869,4.944231473080504e-10,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",True,True,True,True,True,True,-7.9844246803309815,2.5716473168837e-12,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-5.429586365793774,2.9347826622679413e-06,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",True,True,True,True,True,True,0.8891,0.818,0.6595,0.8383,0.9263,0.4108,0.4304,0.9865,0.9214,0.8368,0.3514,0.4651,0.0463,0.049,0.1146,0.2198,0.0976,0.0765,0.0147,0.0195,0.0078,0.1892,0.4085,0.008,0.0078,0.0046,0.0002,0.0006,0.0511,0.0169,0.0,0.0001,0.0002,0.0007,0.0025,0.472,0.1991,0.2833,0.3912,0.7242,0.5284,0.8031,,6.0,7.0,6.0,3.0,
Einbrecher,-4.6035094370926695,0.00012725936910848448,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",-2.0042205961317765,0.28472558667408876,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,False,False,True,True,True,-12.55300455444277,2.1849793094650503e-23,"{'1%': -3.50434289821397, '5%': -2.8938659630479413, '10%': -2.5840147047458037}",-5.853511826745435,3.5438056305474856e-07,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.1389,0.2884,0.3865,0.2816,0.3402,0.1869,0.2861,0.1857,0.0868,0.006,0.0318,0.0666,0.0814,0.1168,0.8169,0.9403,0.9626,0.8312,0.5129,0.6294,0.867,0.9036,0.326,0.1756,0.4321,0.1564,0.0882,0.1969,0.0113,0.024,0.0477,0.0587,0.167,0.1503,0.1845,0.3076,0.3397,0.183,0.1234,0.3485,0.5284,0.4921,,3.0,,,1.0,
Einbruch,-3.741626369801055,0.003564314822260456,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-4.954224827653177,2.7319603525314926e-05,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",True,True,True,True,True,True,-4.378568821494131,0.0003238566420876226,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-5.117492158205741,1.2926952056731442e-05,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,True,True,True,True,True,0.6208,0.6884,0.6241,0.4556,0.3757,0.7499,0.8498,0.8572,0.6663,0.7193,0.1255,0.1172,0.1871,0.163,0.0136,0.0167,0.0653,0.0789,0.1845,0.1218,0.1615,0.408,0.4991,0.7292,0.5938,0.6911,0.8164,0.7274,0.3886,0.4338,0.5645,0.4271,0.7982,0.0604,0.0759,0.9728,0.5386,0.0004,0.0001,0.0048,0.016,0.0063,,,1.0,,,4.0
Eine,-2.2075247579067376,0.20352574839314624,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.767933403376045,0.0032529752658886474,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",False,True,True,True,True,True,-4.302940142735939,0.00043903339293364214,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-2.415063043363187,0.13753003116427637,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,True,False,True,True,True,0.3551,0.4431,0.5766,0.7334,0.8281,0.7737,0.336,0.9216,0.5848,0.8753,0.9827,0.9794,0.8547,0.8698,0.8396,0.8562,0.7646,0.4983,0.3678,0.3402,0.2926,0.6546,0.0083,0.0143,0.9653,0.631,0.181,0.1881,0.4964,0.5938,0.442,0.5698,0.7076,0.6768,0.7062,0.7518,0.1325,0.3106,0.5626,0.1937,0.1338,0.0728,,,,2.0,,
Einigung,-2.279276202235245,0.1787389390725318,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-2.2807560731113368,0.17824965146582927,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",False,True,False,True,True,True,-3.69487983884553,0.0041857529242669425,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-6.947996044968223,9.858019988982902e-10,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",True,True,True,True,True,True,0.997,0.3724,0.5761,0.6755,0.2971,0.0617,0.116,0.4055,0.5788,0.0367,0.0775,0.0413,0.0746,0.0936,0.1497,0.2536,0.454,0.4441,0.5939,0.7663,0.6871,0.5852,0.5274,0.8222,0.8611,0.9029,0.6889,0.7803,0.2778,0.318,0.9379,0.9809,0.8432,0.7496,0.8208,0.2601,0.2889,0.6051,0.6193,0.78,0.8609,0.9102,,3.0,,,,
Einsatz,-2.2690096947089207,0.1821578020921727,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-1.9931860870837663,0.28956873140542694,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",False,True,False,True,True,True,-7.815139596094288,6.902150943422966e-12,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-4.077893511929296,0.0010533011214383821,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,True,True,True,True,True,0.1992,0.0095,0.0557,0.0729,0.0429,0.0424,0.0619,0.4426,0.2701,0.4035,0.488,0.9062,0.7913,0.8633,0.707,0.0539,0.2746,0.1224,0.4667,0.3236,0.453,0.0276,0.0575,0.006,0.0113,0.0974,0.0492,0.1482,0.8874,0.9814,0.6144,0.5438,0.3745,0.369,0.5368,0.6971,0.8003,0.1824,0.1464,0.4934,0.6912,0.8396,2.0,,,3.0,,
Eintracht,-2.090069996572241,0.24852620723563956,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.19027648342458,0.02055445868122847,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",False,False,True,True,True,True,-5.51307180626807,1.952339714226329e-06,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-4.6835163991131425,9.036198651651454e-05,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.1807,0.0,0.0015,0.0033,0.0041,0.0061,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999,0.0027,0.2279,0.2429,0.0842,0.2881,0.5122,0.0,0.0,0.0005,0.0004,0.0006,0.0054,0.01,0.3136,0.7606,0.9785,0.998,0.9621,0.9965,0.9885,0.9922,0.1248,0.6568,0.5619,0.3501,0.6395,0.679,2.0,1.0,2.0,1.0,,
Eisbären,-5.780343422083549,5.143354865670803e-07,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",-2.6442291121673507,0.0841961367040811,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",True,False,False,True,True,True,-10.06292678879878,1.3189443509129587e-17,"{'1%': -3.505190196159122, '5%': -2.894232085048011, '10%': -2.5842101234567902}",-10.572102316368369,7.260679222964257e-19,"{'1%': -3.50434289821397, '5%': -2.8938659630479413, '10%': -2.5840147047458037}",True,True,True,True,True,True,0.8338,0.8073,0.1728,0.3372,0.2612,0.0148,0.0272,0.8784,0.0606,0.0117,0.0172,0.0288,0.0606,0.0594,0.7827,0.5461,0.5008,0.0143,0.0111,0.0162,0.0255,0.0065,0.0231,0.0189,0.0334,0.0475,0.0751,0.0659,0.9514,0.5255,0.7013,0.8125,0.8715,0.7659,0.7552,0.1178,0.1548,0.1719,0.3151,0.4102,0.581,0.6084,6.0,3.0,5.0,1.0,,
Elon,-1.6913792160362289,0.4355595482197206,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-1.8775549410956396,0.3426925134084915,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",False,False,False,True,True,True,-4.722750321517433,7.625026557572803e-05,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.830417849376267,0.002610991165101476,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,False,True,True,True,True,0.0013,0.0042,0.5513,0.5467,0.5553,0.7278,0.7076,0.2902,0.0725,0.0318,0.0302,0.0847,0.0833,0.3668,0.4586,0.8813,0.9558,0.5014,0.7655,0.85,0.8686,0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.1492,0.1026,0.1164,0.1145,0.002,0.0009,1.0,4.0,,2.0,1.0,1.0
Eltern,-2.22808019627363,0.196212247844943,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-2.646594394639198,0.08374436382923917,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",False,False,False,False,False,True,-8.789222027731265,2.264383840104157e-14,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-4.993181757202245,2.289314968951368e-05,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",True,True,True,True,True,True,0.8741,0.8729,0.9106,0.3048,0.0871,0.1574,0.2357,0.0175,0.0627,0.2653,0.351,0.5037,0.361,0.5102,0.4786,0.0012,0.0256,0.027,0.1924,0.2505,0.4046,0.0382,0.0855,0.5638,0.7109,0.1027,0.2339,0.2644,0.6659,0.0984,0.0217,0.0045,0.0923,0.0565,0.1305,0.1166,0.0,0.0008,0.0017,0.1987,0.2122,0.1585,,1.0,2.0,1.0,4.0,2.0
Ende,-1.894090778256376,0.3348460812490601,"{'1%': -3.506944401824286, '5%': -2.894989819214876, '10%': -2.584614550619835}",-2.8842566061873502,0.04720960821630943,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,True,True,True,True,True,-3.6154074470609094,0.00547321091070826,"{'1%': -3.506944401824286, '5%': -2.894989819214876, '10%': -2.584614550619835}",-3.8442053876693794,0.002486073316303152,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.0442,0.2355,0.1861,0.3787,0.4976,0.5291,0.6864,0.1672,0.1539,0.6743,0.8,0.8491,0.7007,0.837,0.4596,0.1521,0.2285,0.2991,0.3265,0.4517,0.4837,0.6874,0.1045,0.0732,0.3354,0.3361,0.5156,0.3327,0.4561,0.1349,0.0094,0.0367,0.136,0.1974,0.1919,0.1975,0.0001,0.0003,0.0017,0.0247,0.043,0.022,1.0,,,,3.0,2.0
Endlich,-2.7237748911736936,0.0700137553741956,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-1.714093197414923,0.42386625618674784,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",False,True,False,True,True,True,-5.164945676255713,1.0362639257886114e-05,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-4.253474143060684,0.0005342452782624373,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.186,0.2528,0.294,0.1772,0.109,0.1762,0.1691,0.0058,0.0087,0.0305,0.0492,0.0087,0.0233,0.0462,0.1341,0.2247,0.2466,0.551,0.1036,0.1152,0.0998,0.2938,0.357,0.589,0.3983,0.4466,0.5008,0.5022,0.008,0.0002,0.0028,0.0053,0.0158,0.0258,0.0472,0.855,0.3799,0.3512,0.4788,0.6622,0.6595,0.6984,,1.0,,,2.0,
Energie,-2.3029162493692756,0.17102914807745073,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-2.3183697818026836,0.16611177773262742,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",False,True,False,True,True,True,-3.340223147352092,0.013173486252776657,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-2.7928774394129725,0.05929839991579304,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",True,True,False,True,True,True,0.2675,0.0923,0.622,0.6866,0.9308,0.3085,0.4632,0.0265,0.0422,0.0003,0.0002,0.4543,0.0596,0.0125,0.355,0.0012,0.0618,0.0615,0.6363,0.2559,0.1809,0.0005,0.0019,0.0006,0.0012,0.3968,0.1537,0.0577,0.0379,0.0,0.0645,0.2442,0.5303,0.8084,0.8249,0.0357,0.0003,0.0094,0.0,0.0488,0.06,0.0161,,4.0,2.0,1.0,2.0,4.0
