keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Djokovic,-2.271098910722566,0.181458604557874,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-4.204059392793265,0.0006485521139825439,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,True,True,False,False,False,-5.637541998385592,1.0546257345866525e-06,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-6.058427376554479,1.2290937180120476e-07,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",True,True,True,True,True,True,0.6705,0.4387,0.0029,0.0019,0.0095,0.0031,0.0183,0.5196,0.4987,0.7015,0.3766,0.1601,0.8537,0.1294,0.1807,0.0022,0.0,0.001,0.0006,0.0007,0.0008,0.0681,0.0,0.0,0.0001,0.0,0.0007,0.0003,0.5067,0.1258,0.0494,0.0906,0.1642,0.1379,0.2201,0.071,0.0187,0.0817,0.7129,0.3875,0.5313,0.2136,4.0,,3.0,2.0,3.0,2.0
Dollar,-3.0406325792060795,0.03127014757294165,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-1.0039972999888025,0.7518035872037502,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,False,False,True,False,-6.453475300234731,1.50334750418396e-08,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-3.8581815145385767,0.002365096941994523,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.9092,0.5818,0.6759,0.731,0.9049,0.9883,0.9534,0.7436,0.3667,0.2742,0.29,0.4119,0.1051,0.1769,0.8646,0.4134,0.7909,0.8684,0.9882,0.2887,0.3657,0.9309,0.1531,0.0426,0.3999,0.5132,0.0996,0.0122,0.2616,0.046,0.0017,0.0026,0.3227,0.597,0.2785,0.9386,0.8598,0.221,0.1524,0.6497,0.7757,0.7747,,,,7.0,3.0,
Dortmund,-2.834865597116007,0.05346346586883469,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-2.8621047780101967,0.04993549463089202,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,True,True,True,True,True,-6.035629318764549,1.384300145639806e-07,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-2.742146475766463,0.06702469715830126,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",True,True,False,True,True,True,0.8394,0.092,0.1148,0.1489,0.5646,0.6405,0.7249,0.2694,0.2999,0.3433,0.6431,0.6069,0.2521,0.1218,0.9997,0.667,0.6775,0.4981,0.6984,0.3729,0.1389,0.0344,0.0565,0.1463,0.2937,0.5817,0.7231,0.1487,0.9757,0.5189,0.0126,0.0136,0.0042,0.002,0.0043,0.2175,0.0418,0.0084,0.0448,0.0758,0.0474,0.2632,,,,1.0,6.0,3.0
Drama,-1.7506135540954049,0.4052413948729727,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-1.7078242640444476,0.4270857564329822,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",False,False,False,True,True,True,-3.0238705030262367,0.032724532245731804,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-3.7050114448653773,0.004043213339250755,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.499,0.1289,0.0519,0.0829,0.7614,0.6539,0.3375,0.2154,0.4379,0.9473,0.8468,0.9572,0.9951,0.9977,0.9679,0.9269,0.9519,0.8241,0.9175,0.8037,0.8464,0.1443,0.3431,0.8681,0.7921,0.5247,0.3285,0.2107,0.3692,0.0,0.0,0.0,0.0042,0.0025,0.0144,0.2533,0.0,0.0,0.0078,0.2199,0.1305,0.0677,,,,,2.0,2.0
Drei,-6.813783628216677,2.0839862138472644e-09,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-2.2089741655768678,0.2030044905961113,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,False,False,True,False,True,-15.045939625321685,9.444420505788559e-28,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-6.449561842427338,1.5355110548150178e-08,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.6766,0.8298,0.0109,0.0271,0.8295,0.8188,0.8842,0.488,0.0378,0.0175,0.0527,0.2627,0.1973,0.4793,0.7226,0.0258,0.0563,0.0307,0.3156,0.5008,0.474,0.8397,0.2519,0.0744,0.1945,0.132,0.0552,0.4205,0.9034,0.9126,0.0,0.0,0.0565,0.0228,0.0538,0.8968,0.3547,0.3378,0.2295,0.9394,0.806,0.8705,3.0,3.0,2.0,,3.0,
Dresden,-2.251492184854801,0.18809000098230955,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-4.574149665159658,0.00014410764874186154,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",False,True,True,True,True,False,-3.2836670700735278,0.015624530726045832,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-7.2867543239423895,1.452088672396928e-10,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.8026,0.8342,0.5031,0.6481,0.8128,0.8212,0.5396,0.7604,0.0241,0.0136,0.3618,0.2784,0.5068,0.7997,0.7439,0.0506,0.21,0.1848,0.2795,0.2853,0.4384,0.8685,0.0177,0.087,0.4998,0.135,0.2095,0.4978,0.4495,0.4829,0.3865,0.4895,0.0342,0.0003,0.0013,0.7903,0.3058,0.5922,0.9045,0.9463,0.9764,0.9223,,3.0,,2.0,6.0,
Dresdner,-5.690441724081964,8.094424472505863e-07,"{'1%': -3.530398990560757, '5%': -2.9050874099328317, '10%': -2.5900010121107266}",-7.9813661312158395,2.6180296794047175e-12,"{'1%': -3.530398990560757, '5%': -2.9050874099328317, '10%': -2.5900010121107266}",True,True,True,True,False,True,-7.448331469379679,5.758662678438407e-11,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-7.511638103498167,4.001192015484062e-11,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",True,True,True,True,True,True,0.0825,0.163,0.0732,0.0785,0.0603,0.1423,0.1872,0.9153,0.8984,0.6593,0.6877,0.6158,0.8027,0.8325,0.4354,0.7786,0.7899,0.6329,0.6933,0.7998,0.8378,0.7099,0.7309,0.471,0.4033,0.3082,0.371,0.477,0.0018,0.0026,0.0003,0.0004,0.0001,0.0004,0.0012,0.5288,0.9236,0.9604,0.4667,0.3231,0.4425,0.5245,,,,,5.0,
Drogen,-2.119401654966917,0.23678499908226014,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-2.0906381183995117,0.24829568627791399,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",False,True,False,True,True,True,-5.133607885852293,1.1993963193695672e-05,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-5.001870572765005,2.2004749432275865e-05,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",True,True,True,True,True,True,0.8695,0.5219,0.3792,0.6288,0.8208,0.9022,0.8416,0.7536,0.8815,0.9708,0.9762,0.9934,0.8143,0.7256,0.6482,0.5198,0.6499,0.7832,0.8873,0.5001,0.6743,0.3753,0.7989,0.9204,0.9595,0.9336,0.9449,0.8372,0.8744,0.0596,0.0011,0.0248,0.0411,0.0121,0.0302,0.9366,0.9414,0.6033,0.2733,0.5174,0.2108,0.161,,,,,3.0,
Druck,-1.904795062002569,0.32980873552664547,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-0.6582247260248381,0.8572756474516212,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,True,False,True,True,True,-3.400162433817358,0.010953335497217,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-4.817696757449208,5.0301417032819226e-05,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.9094,0.3615,0.0493,0.0095,0.1759,0.2492,0.3054,0.5719,0.7036,0.82,0.2516,0.0749,0.0228,0.0266,0.357,0.1193,0.7597,0.7056,0.9532,0.9195,0.9369,0.8069,0.5131,0.763,0.8645,0.664,0.1988,0.2962,0.6521,0.4409,0.0,0.0,0.0319,0.0072,0.011,0.8321,0.001,0.0004,0.0,0.0121,0.0003,0.0009,4.0,6.0,,,3.0,4.0
Dschungelcamp,-2.498184609637825,0.11591665390354972,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-1.5206345959394942,0.5232801289458905,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",False,False,False,False,False,False,-5.20654210261475,8.525684205694497e-06,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-2.0281649064618708,0.27436191469676785,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,False,False,True,True,True,0.1391,0.0527,0.1063,0.012,0.0677,0.0014,0.0033,0.3655,0.4618,0.1643,0.41,0.4387,0.1006,0.1179,0.9245,0.0744,0.2008,0.2501,0.126,0.04,0.0694,0.7865,0.909,0.1716,0.341,0.5703,0.0465,0.0201,0.006,0.0022,0.3039,0.3372,0.4087,0.3334,0.2136,0.0281,0.0627,0.7625,0.9886,0.9377,0.7532,0.7187,6.0,,6.0,7.0,2.0,1.0
Duell,-2.1319692291997936,0.23185538687103202,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-1.9591481690629478,0.30476729565188165,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,False,False,True,True,True,-3.1903925284074224,0.02054757625387885,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-3.044143404436203,0.030972588152335813,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",True,True,True,True,True,True,0.4057,0.1505,0.2099,0.3308,0.3292,0.2136,0.4069,0.8227,0.3442,0.2263,0.6017,0.6622,0.7978,0.5359,0.6378,0.6324,0.8456,0.8348,0.9245,0.8406,0.8809,0.8235,0.8973,0.5791,0.6214,0.6088,0.743,0.7425,0.9102,0.0201,0.0619,0.0636,0.1236,0.3051,0.4668,0.0793,0.0895,0.2744,0.3217,0.8762,0.5443,0.1067,,,,,2.0,
Dynamo,-3.5841502283709454,0.006071371980073068,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",-2.6237501185242817,0.08818727385566416,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",True,True,False,True,True,False,-8.19381168729358,7.543016619949858e-13,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-6.6089062087546555,6.451066721253455e-09,"{'1%': -3.5386953618719676, '5%': -2.9086446751210775, '10%': -2.591896782564878}",True,True,True,True,True,True,0.5097,0.0671,0.2461,0.3364,0.1238,0.1018,0.3107,0.7604,0.1438,0.0939,0.2042,0.151,0.0629,0.2351,0.1127,0.0143,0.0054,0.0034,0.0327,0.0242,0.0032,0.1589,0.2905,0.015,0.0296,0.0638,0.1229,0.0792,0.33,0.0654,0.4664,0.3417,0.4624,0.6754,0.4629,0.0483,0.0031,0.0125,0.0173,0.2714,0.3874,0.4716,,,7.0,3.0,,2.0
Dänemark,-1.6985364471072162,0.43186670068220306,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-1.544100862215902,0.511593528769276,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,True,False,True,True,True,-3.655984359302059,0.004776639685221865,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-2.180682747819127,0.21333105397348895,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",True,True,False,True,True,True,0.3668,0.0996,0.0024,0.053,0.219,0.2399,0.2728,0.869,0.9354,0.6524,0.7953,0.997,0.9618,0.8358,0.6159,0.4648,0.0626,0.0852,0.5211,0.8104,0.8056,0.5338,0.8247,0.6419,0.7282,0.6842,0.7246,0.5594,0.5492,0.0981,0.0574,0.0001,0.0005,0.0001,0.0,0.9463,0.2071,0.0601,0.0,0.0003,0.0019,0.0124,3.0,,,,7.0,4.0
Düsseldorf,-2.5711060411578592,0.09911730770439292,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-2.5694469060734493,0.09947780669383072,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",False,False,False,True,False,False,-6.570189475829815,7.971946543524895e-09,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-3.0198715685263373,0.03307985898439029,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,True,True,True,True,True,0.8544,0.037,0.0252,0.035,0.241,0.3448,0.492,0.7189,0.5109,0.5449,0.8943,0.9891,0.665,0.6926,0.9825,0.1257,0.1497,0.4346,0.6507,0.0692,0.0586,0.2173,0.3264,0.1155,0.2754,0.5215,0.59,0.2384,0.6599,0.4335,0.0046,0.001,0.2184,0.2458,0.352,0.9224,0.7986,0.2219,0.1832,0.4423,0.5183,0.6977,3.0,,,,4.0,
Ehefrau,-3.1663493852799798,0.022017021861301247,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-1.651584810942901,0.45621403033910324,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",True,False,False,True,True,False,-3.960888504188859,0.0016297414135655692,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-3.2264453064300853,0.018504053232958634,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",True,True,True,True,True,True,0.1285,0.101,0.3789,0.2446,0.4175,0.4133,0.3177,0.5017,0.2337,0.7014,0.596,0.2833,0.5208,0.5538,0.3812,0.005,0.06,0.3647,0.9302,0.666,0.6574,0.0004,0.0001,0.034,0.0848,0.071,0.1098,0.2446,0.5746,0.2407,0.5,0.755,0.9431,0.7614,0.7606,0.075,0.0132,0.114,0.103,0.0491,0.0857,0.2943,,,2.0,2.0,,2.0
Einbrecher,-3.8293968500579787,0.0026204680742350005,"{'1%': -3.5319549603840894, '5%': -2.905755128523123, '10%': -2.5903569458676765}",-5.500010577665474,2.0815057174889428e-06,"{'1%': -3.530398990560757, '5%': -2.9050874099328317, '10%': -2.5900010121107266}",True,True,True,True,True,True,-13.964240043768944,4.462810013044135e-26,"{'1%': -3.5319549603840894, '5%': -2.905755128523123, '10%': -2.5903569458676765}",-5.287617510172125,5.808480364830451e-06,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",True,True,True,True,True,True,0.6413,0.2042,0.4485,0.106,0.0973,0.1589,0.2945,0.7247,0.819,0.8823,0.8247,0.1255,0.1116,0.2406,0.8405,0.8625,0.4429,0.028,0.0683,0.1121,0.2052,0.877,0.617,0.5376,0.5201,0.3434,0.3495,0.4295,0.4662,0.0968,0.1924,0.2103,0.1983,0.3274,0.3685,0.1713,0.2633,0.4175,0.5699,0.8022,0.885,0.9082,,,4.0,,,
Einbruch,-2.2457490485168994,0.19006193498632667,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-2.55754946303812,0.10209210580995104,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",False,False,False,True,True,True,-3.9780086847127096,0.0015301444958482854,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-4.8276982258663566,4.812501354492145e-05,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",True,True,True,True,True,True,0.3014,0.158,0.2817,0.4731,0.6847,0.7832,0.5825,0.4801,0.5605,0.6967,0.4798,0.5275,0.1517,0.1109,0.0145,0.0012,0.0008,0.0012,0.0046,0.0088,0.0136,0.764,0.677,0.5417,0.4166,0.3634,0.3912,0.3716,0.961,0.9688,0.9257,0.9528,0.7888,0.4887,0.5866,0.2596,0.0815,0.2326,0.5905,0.9214,0.9164,0.8953,,,3.0,,,
Eine,-3.4488620382760216,0.009401755385445977,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",-0.6269783815506182,0.8647687590826871,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,False,True,True,True,-4.527980632393842,0.00017497253533703205,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-5.2766839053102785,6.118612399237632e-06,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.6938,0.7643,0.5209,0.4577,0.967,0.7468,0.6387,0.0717,0.1678,0.278,0.424,0.5436,0.3975,0.1172,0.808,0.86,0.5415,0.005,0.0875,0.0947,0.0685,0.0015,0.0038,0.8209,0.5781,0.8464,0.496,0.543,0.7346,0.7229,0.3104,0.0373,0.4507,0.7129,0.6799,0.8456,0.5011,0.1614,0.2389,0.678,0.7587,0.6764,,,4.0,1.0,4.0,
Einsatz,-1.7993036635873114,0.38080746007266925,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-1.7432238598948788,0.4089910008077389,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,False,False,False,False,False,-3.58571670725816,0.0060400386935277025,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-4.150100031726178,0.0007994577136506278,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",True,True,True,True,True,True,0.9328,0.6765,0.8044,0.847,0.886,0.7275,0.7335,0.9466,0.9932,0.6467,0.6921,0.8087,0.3772,0.5334,0.7017,0.6646,0.5876,0.8704,0.9635,0.8327,0.8276,0.9688,0.8592,0.3994,0.5057,0.1889,0.2461,0.1386,0.6429,0.7949,0.2817,0.2346,0.2706,0.4167,0.6505,0.8793,0.5371,0.1101,0.1242,0.0601,0.161,0.2748,,,,,,
Eintracht,-3.0589049399546955,0.02974769989252948,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-0.024672444652417438,0.9564435064854334,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",True,False,False,True,True,False,-2.8820129067132987,0.04747998987471098,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",-3.9149965751552847,0.0019272110918578033,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",True,True,True,True,True,True,0.5746,0.7842,0.2593,0.3624,0.0736,0.066,0.0401,0.4515,0.4716,0.162,0.0106,0.0231,0.1134,0.078,0.9678,0.1723,0.0123,0.027,0.0291,0.0378,0.0564,0.0858,0.0669,0.0145,0.0044,0.0085,0.0193,0.0273,0.2882,0.2738,0.4273,0.5963,0.8541,0.7887,0.7735,0.3341,0.6868,0.9461,0.906,0.5672,0.2809,0.2395,7.0,4.0,3.0,4.0,,
Einzelhandel,-1.5257103507203043,0.520756636802101,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-0.9603861582491944,0.7674370633570139,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",False,False,False,False,False,False,-2.5514796184942243,0.10344571913840395,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",-2.16619713322321,0.21874182268643694,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",False,True,False,True,True,True,0.6078,0.0081,0.0305,0.0731,0.4783,0.7732,0.5513,0.1707,0.2881,0.0317,0.1037,0.0416,0.0024,0.0063,0.0086,0.0003,0.094,0.1524,0.328,0.399,0.1376,0.3821,0.0371,0.0026,0.0115,0.0384,0.013,0.0017,0.1703,0.0186,0.5349,0.8004,0.681,0.6063,0.5885,0.1175,0.0749,0.1595,0.0826,0.0171,0.0022,0.0186,2.0,6.0,2.0,7.0,2.0,6.0
Eis,-1.3850551134830051,0.5894195447074162,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-1.5472552355705473,0.5100189496198643,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",False,True,False,True,True,False,-4.087774481797817,0.001014584940482017,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-4.165039524973883,0.0007546708110465442,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.6064,0.4606,0.6189,0.6397,0.5806,0.7994,0.3009,0.974,0.9129,0.1569,0.0436,0.0807,0.0568,0.1063,0.5296,0.1358,0.2657,0.1444,0.1668,0.0618,0.0726,0.3983,0.6232,0.3214,0.4152,0.2691,0.6896,0.8438,0.7254,0.5514,0.3839,0.4343,0.8996,0.1961,0.1946,0.3298,0.0507,0.0278,0.0879,0.3734,0.3646,0.5708,,4.0,,,,3.0
Eltern,-2.709723150479805,0.07237079918648631,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-1.0019601098828002,0.752548724962943,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,False,False,True,True,True,-6.4378575164581875,1.635805352099717e-08,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-2.6633047057977706,0.08060623229438557,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",True,True,False,True,True,True,0.0788,0.0832,0.3672,0.4665,0.1999,0.1711,0.2305,0.8694,0.412,0.5167,0.3967,0.741,0.6424,0.7594,0.5029,0.0631,0.137,0.2596,0.0758,0.0417,0.097,0.9258,0.7246,0.2437,0.055,0.1671,0.4066,0.6002,0.817,0.8594,0.0721,0.1417,0.8928,0.9071,0.8213,0.4563,0.2017,0.5993,0.0352,0.0676,0.0461,0.0453,,,6.0,,,4.0
