keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Indien,-2.54705000378786,0.10444206316860666,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.812715819414954,0.056480235155395575,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,False,False,False,False,True,-5.880394658964453,3.0881803269710535e-07,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-4.641916523135897,0.00010804080978988227,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.5156,0.4808,0.2372,0.3764,0.8166,0.8316,0.7961,0.4904,0.577,0.9823,0.9915,0.9728,0.7152,0.5106,0.396,0.2285,0.6034,0.6892,0.448,0.5317,0.6326,0.2459,0.5005,0.8748,0.9286,0.8415,0.5462,0.4135,0.0594,0.031,0.0011,0.0007,0.7142,0.2461,0.3109,0.5261,0.3705,0.3994,0.0007,0.0004,0.0004,0.0003,,,,,4.0,7.0
Industrie,-1.8246982456107492,0.368270461255253,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-2.0914215266112253,0.24797801067199643,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,True,True,-5.096589404050065,1.4242068080113033e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-5.831764377800215,3.959965684878566e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5528,0.2077,0.8234,0.922,0.9079,0.9162,0.7162,0.0308,0.0354,0.2281,0.0418,0.0303,0.0501,0.0026,0.3235,0.3745,0.4955,0.3334,0.3188,0.1205,0.0051,0.1812,0.0553,0.4412,0.0097,0.0046,0.0026,0.0009,0.7113,0.0,0.0002,0.0,0.0297,0.0001,0.0001,0.1497,0.02,0.0013,0.0322,0.0286,0.0089,0.0422,,7.0,7.0,7.0,2.0,3.0
Inflation,-3.867332413713471,0.0022888586760769127,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.201406077235715,0.019903434074822042,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,False,True,True,False,False,-4.613464685905639,0.00012198610375740833,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.5457880728472375,0.0001623878348569528,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.7201,0.4944,0.9533,0.7989,0.8361,0.8728,0.9035,0.0088,0.0047,0.042,0.0556,0.0615,0.0659,0.0773,0.8406,0.4124,0.1055,0.2516,0.3502,0.4814,0.5222,0.1021,0.0855,0.4638,0.6966,0.5199,0.3204,0.2531,0.6802,0.0415,0.0922,0.1463,0.5253,0.2087,0.4562,0.7063,0.9131,0.3473,0.4005,0.2492,0.3465,0.516,,2.0,,,2.0,
Ingolstadt,-3.53895769751031,0.007041165300220321,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-3.909526061672646,0.001965848371023055,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,True,True,True,True,-5.323488924675478,4.8944056040522735e-06,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-4.523282069512133,0.0001784447685681881,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4239,0.2732,0.8332,0.9317,0.9403,0.1575,0.3203,0.9212,0.239,0.66,0.0583,0.1032,0.017,0.0189,0.9115,0.9864,0.967,0.5876,0.6761,0.4525,0.6314,0.4366,0.6778,0.7483,0.6556,0.7774,0.7575,0.8288,0.0483,0.0067,0.0102,0.0048,0.1854,0.178,0.1896,0.8747,0.4777,0.0209,0.041,0.7884,0.2688,0.147,,6.0,,,4.0,3.0
Innenminister,-2.1478097642700575,0.22572939958131344,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.481397334633057,0.1200664103306121,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,False,False,-5.74772358841727,6.066534160155103e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.837406133786992,4.609916578001579e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.8923,0.0014,0.0001,0.0004,0.0009,0.0013,0.0027,0.0885,0.2024,0.3438,0.471,0.7104,0.7203,0.448,0.7826,0.6542,0.4397,0.3535,0.4976,0.4375,0.5738,0.0976,0.2111,0.5333,0.1242,0.2047,0.1194,0.1835,0.7774,0.9711,0.3783,0.5299,0.6567,0.5728,0.6817,0.9517,0.8391,0.6708,0.7932,0.7873,0.9341,0.6045,3.0,,,,,
Innenministerin,-7.772061896397838,8.866948291375028e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-5.251319790434708,6.901165161023387e-06,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,False,True,False,-6.163782203782962,7.070041515947344e-08,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.531654712339655,9.835557966160123e-09,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.8255,0.7168,0.403,0.267,0.6165,0.6939,0.8013,0.5201,0.1635,0.5486,0.5624,0.7047,0.6333,0.6871,0.0623,0.082,0.2039,0.2725,0.2966,0.5255,0.6433,0.1095,0.1079,0.2067,0.2647,0.0897,0.0999,0.1359,0.1167,0.1081,0.4923,0.642,0.6072,0.6966,0.6892,0.3204,0.4284,0.53,0.6253,0.6024,0.7267,0.7221,,,,,,
Innenstadt,-3.3312065394126136,0.013539879419577185,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.6815959303860646,0.4406188792481873,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,True,False,-6.0787099840235745,1.105452148418004e-07,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-6.766465340634146,2.709251060169968e-09,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.5997,0.7667,0.2353,0.2716,0.5639,0.5772,0.6333,0.6568,0.8832,0.9132,0.8758,0.9699,0.8138,0.8603,0.375,0.2433,0.1099,0.1626,0.0743,0.1355,0.0858,0.555,0.7533,0.5418,0.5167,0.6908,0.8294,0.9083,0.9614,0.7402,0.0303,0.0957,0.7661,0.3125,0.528,0.7467,0.7485,0.0045,0.0009,0.0814,0.2681,0.0013,,,,,3.0,4.0
Insel,-2.622929582453047,0.0883501838538644,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.7356700143163637,0.41283420544017413,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,False,True,False,False,-5.445066166844605,2.7220728564104895e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-7.163596236272852,2.9249952628301134e-10,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.2278,0.1352,0.3279,0.4769,0.609,0.6995,0.542,0.3584,0.545,0.6837,0.0698,0.1128,0.3907,0.3087,0.4246,0.1318,0.4925,0.2347,0.3988,0.4659,0.5611,0.1895,0.3251,0.8219,0.1992,0.1938,0.4278,0.351,0.0125,0.0007,0.001,0.0009,0.0478,0.025,0.0035,0.0486,0.0637,0.016,0.0035,0.2545,0.0166,0.0258,,,,,2.0,4.0
Inside,-3.298419946250266,0.014949250842483728,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.62442672141427,0.4704093107676787,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-6.603405235791239,6.6482865695687984e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-6.0061748429718556,1.6135411123158287e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4165,0.6863,0.8542,0.9541,0.7747,0.6923,0.0828,0.5092,0.7364,0.384,0.47,0.5574,0.1413,0.0116,0.8136,0.3178,0.481,0.381,0.0573,0.0543,0.1535,0.6317,0.376,0.2556,0.0331,0.1115,0.1492,0.2695,0.6602,0.6723,0.7145,0.7434,0.7734,0.8689,0.8219,0.9136,0.5242,0.3719,0.3115,0.3481,0.4807,0.0432,,7.0,,4.0,,7.0
Insider,-1.6023641749076838,0.48240576263527635,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-2.650760506249121,0.0829532207827986,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,True,False,-4.924026582407435,3.1307146554945e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.995937615012596,2.260769333157654e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.5431,0.1445,0.0868,0.1153,0.4693,0.0122,0.0234,0.3651,0.6986,0.3817,0.3558,0.1743,0.4223,0.4494,0.2199,0.0011,0.0293,0.0449,0.1662,0.2434,0.3784,0.3174,0.0298,0.0405,0.1302,0.0481,0.0063,0.0104,0.2963,0.3854,0.0276,0.0025,0.3529,0.0039,0.0021,0.428,0.285,0.2883,0.2492,0.6259,0.5051,0.4612,6.0,,2.0,6.0,7.0,
Instagram,-1.9052154800944288,0.3296115761732314,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.6217117059434552,0.47183203026381293,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,False,True,False,-5.23831709491458,7.339113344564165e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.6267503862205075,0.00011527289155658946,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.9726,0.9883,0.9765,0.6462,0.4771,0.6079,0.6248,0.8053,0.968,0.8906,0.1497,0.0995,0.069,0.0107,0.8599,0.1222,0.0618,0.0164,0.0095,0.0153,0.0393,0.7566,0.6701,0.7618,0.9943,0.9178,0.2297,0.3143,0.2666,0.0,0.0,0.0,0.0189,0.031,0.0194,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,5.0,,2.0,2.0
Interesse,-3.948711788932244,0.0017042106102932565,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-2.556978391103803,0.10221888510821697,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,True,True,False,-6.246665978939326,4.558274372359415e-08,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-4.825192125590779,4.866171228472541e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.9462,0.6076,0.6542,0.752,0.8261,0.8078,0.7363,0.648,0.8982,0.8747,0.6589,0.7201,0.6324,0.5927,0.6771,0.6609,0.6058,0.668,0.8707,0.6544,0.7505,0.8672,0.9322,0.9533,0.9605,0.7396,0.7877,0.9988,0.0057,0.0036,0.0003,0.0,0.0008,0.0001,0.0005,0.3157,0.6193,0.4728,0.086,0.7385,0.6047,0.3708,,,,,4.0,
Internationale,-1.9409974502699032,0.3130270636787522,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.8456662389205523,0.0520409298266,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,False,False,True,True,-6.021163941590988,1.4925820244238952e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.3353926612275835,2.8389780684394456e-08,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.2344,0.2031,0.0419,0.1016,0.013,0.0272,0.0287,0.748,0.9135,0.9074,0.9239,0.9434,0.8844,0.8854,0.2774,0.0715,0.1561,0.084,0.1473,0.0568,0.1068,0.2847,0.1813,0.4332,0.6152,0.5945,0.8191,0.8924,0.8681,0.9625,0.7406,0.6487,0.4292,0.5545,0.7979,0.3856,0.413,0.3119,0.4699,0.8128,0.8952,0.9197,5.0,,,,,
Internet,-1.5828877089130728,0.49218363103692536,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.4658085862796333,0.12401661111585882,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,False,False,False,False,True,-5.114805956570865,1.3089137782475067e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.309273083740434,3.264858850933967e-08,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.627,0.0906,0.1667,0.1435,0.4396,0.4259,0.4534,0.0449,0.0816,0.0329,0.0332,0.044,0.2305,0.2453,0.2486,0.0172,0.0087,0.0352,0.3061,0.5593,0.1862,0.2995,0.4386,0.234,0.248,0.1517,0.374,0.3051,0.0011,0.0,0.0,0.0,0.0074,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0001,0.0,,3.0,3.0,,2.0,2.0
Interview,-2.3894327117581398,0.14474118751901954,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.2618564730803796,0.016672000457449106,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,True,False,True,True,-6.445608967400916,1.5686865314457613e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.095852466296743,1.0105366363929352e-07,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,False,True,True,0.7075,0.8745,0.536,0.7066,0.6573,0.9679,0.9742,0.1196,0.0174,0.0245,0.0488,0.0551,0.2227,0.3141,0.417,0.2359,0.1741,0.3902,0.589,0.8881,0.9408,0.0441,0.1252,0.2189,0.1632,0.1297,0.7942,0.7782,0.0131,0.0187,0.0223,0.0219,0.1897,0.0772,0.1027,0.4548,0.5462,0.9412,0.0587,0.114,0.1561,0.3341,,2.0,,1.0,1.0,
Invasion,-2.528951792426551,0.10858799794532215,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.560524548152923,0.10143355179846908,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,False,True,True,True,-4.520284207878882,0.00018069435493008398,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.055785628359548,1.7191592385400226e-05,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.0261,0.0006,0.0002,0.0001,0.0,0.0,0.0,0.3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397,0.2216,0.2397,0.0071,0.0018,0.0099,0.0162,0.257,0.4243,0.0487,0.0011,0.0002,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,7.0,2.0,2.0
Investor,-3.235497907424615,0.018019701059600057,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-1.1814437767857466,0.6815267642734302,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,False,False,False,True,False,-6.630084321895751,5.744239744180125e-09,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-4.713961400271589,7.921504977423511e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0107,0.0147,0.0434,0.0817,0.297,0.1866,0.2098,0.7443,0.3646,0.5315,0.4103,0.6112,0.3467,0.3841,0.6515,0.354,0.744,0.1971,0.6003,0.417,0.2097,0.0041,0.0041,0.3493,0.4892,0.2437,0.2141,0.3697,0.2001,0.1152,0.2268,0.1262,0.1928,0.0904,0.2939,0.8458,0.0004,0.0574,0.7356,0.9484,0.9073,0.3036,1.0,,,1.0,,2.0
Inzidenz,-3.8245171637932613,0.00266620091717283,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-6.059547001086961,1.2219281164773982e-07,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,True,False,False,False,-4.388361498873858,0.0003112313234222624,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-4.002169814791388,0.0013991919866752345,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.7633,0.0412,0.195,0.2986,0.577,0.1446,0.1519,0.1546,0.1974,0.5022,0.0703,0.1129,0.1423,0.1083,0.9656,0.0208,0.0524,0.0366,0.1835,0.0124,0.0001,0.412,0.6237,0.0907,0.0073,0.0095,0.0347,0.0441,0.8813,0.9739,0.0,0.0,0.0019,0.0005,0.0023,0.9066,0.8979,0.0605,0.0614,0.2063,0.1487,0.4782,2.0,,7.0,4.0,3.0,
Iran,-2.0643849218046317,0.25907455650067324,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.2997805974449097,0.17203874296950267,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,False,True,True,True,-4.799981281617888,5.439041999316592e-05,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-5.632500608213005,1.0814624389203285e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.8031,0.9547,0.7506,0.6373,0.3829,0.4589,0.4058,0.4065,0.6755,0.3832,0.2621,0.0393,0.3862,0.4862,0.9242,0.8388,0.6665,0.7319,0.2595,0.3369,0.322,0.3396,0.163,0.0424,0.0681,0.0179,0.0704,0.1485,0.9276,0.0766,0.1625,0.1202,0.3262,0.283,0.4023,0.4067,0.6668,0.5171,0.6558,0.9411,0.8979,0.6942,,5.0,,5.0,,
Irre,-2.218412626569735,0.19963073237581141,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-8.533853479856225,1.0204726281052491e-13,"{'1%': -3.4682803641749267, '5%': -2.8782017240816327, '10%': -2.5756525795918366}",False,False,True,True,True,True,-5.731347649736976,6.589183908489676e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-7.5334059520891765,3.5295880897622664e-11,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.9765,0.631,0.9337,0.9356,0.7645,0.5563,0.5537,0.3008,0.5277,0.7232,0.6113,0.392,0.5841,0.711,0.3858,0.6848,0.9003,0.6641,0.838,0.6728,0.7431,0.8372,0.6303,0.6581,0.6625,0.473,0.3418,0.3794,0.2085,0.3891,0.0727,0.0834,0.0876,0.0311,0.0363,0.47,0.3653,0.3168,0.3586,0.4931,0.4682,0.4226,,,,,6.0,
Island,-2.230197938340939,0.19546843772408762,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",0.9453059573071121,0.9936539921483092,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,False,False,True,False,-5.841041351481803,3.7768985837913793e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.972246453548382,2.5178041314244928e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.7511,0.6473,0.7031,0.8221,0.9839,0.9422,0.956,0.4024,0.4606,0.5494,0.4208,0.5539,0.6282,0.7936,0.2197,0.026,0.3809,0.7382,0.9165,0.9781,0.9862,0.7983,0.3905,0.4682,0.0848,0.0918,0.0542,0.0667,0.1905,0.0567,0.0026,0.0002,0.1043,0.0516,0.0775,0.0146,0.0,0.0003,0.0837,0.1759,0.2418,0.2522,,,2.0,,4.0,2.0
Isolation,-3.990200526342654,0.0014627024233016465,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",-3.035307829418415,0.03172608317000141,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,False,True,False,-8.230516034858889,6.080747876511644e-13,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-5.586700993389934,1.357830825020335e-06,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.3084,0.5612,0.9091,0.8695,0.9107,0.9466,0.9745,0.8366,0.6715,0.9168,0.9935,0.9924,0.9853,0.9931,0.6459,0.606,0.7744,0.8477,0.4449,0.4756,0.5438,0.0453,0.0183,0.2436,0.1598,0.1391,0.195,0.4116,0.0741,0.1783,0.0018,0.0016,0.0035,0.0003,0.0001,0.9412,0.8324,0.7068,0.8586,0.9361,0.7845,0.8717,,,,2.0,7.0,
Israel,-1.8130417251919952,0.3740063317262523,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-3.779000502779373,0.0031296247550742303,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,False,True,True,-6.685618635872499,4.233565943590088e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-6.754213300266509,2.899323446072294e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.7104,0.3202,0.395,0.4036,0.7495,0.8446,0.8165,0.6112,0.4725,0.3069,0.3377,0.1196,0.0665,0.0782,0.5311,0.3304,0.052,0.0823,0.2117,0.032,0.0624,0.1637,0.3359,0.0737,0.1953,0.3305,0.2256,0.3159,0.8314,0.9506,0.5268,0.6812,0.9427,0.9744,0.9788,0.6157,0.7869,0.005,0.0131,0.5347,0.3437,0.4295,,,6.0,,,3.0
